YYYY,MM,DD,HH,WSPD,BAR,ATMP,WTMP,Timestamp (Days),Timestamp (Hours)
2005,10,19,3,3.4,1015,25.3,27.3,291.125,6987
2005,10,19,4,3.7,1015,25.3,27.1,291.1666667,6988
2005,10,19,5,4.4,1015,25.3,27,291.2083333,6989
2005,10,19,6,4.9,1014.8,25.4,27,291.25,6990
2005,10,19,7,5.1,1014.4,25.4,26.9,291.2916667,6991
2005,10,19,8,4.9,1014.3,25.6,26.9,291.3333333,6992
2005,10,19,9,5.1,1014.1,25.8,26.9,291.375,6993
2005,10,19,10,5.5,1014.3,25.6,26.9,291.4166667,6994
2005,10,19,11,5.6,1014.9,25.3,26.9,291.4583333,6995
2005,10,19,12,5.8,1015.7,25.3,26.9,291.5,6996
2005,10,19,13,5.4,1015.9,25.4,26.9,291.5416667,6997
2005,10,19,14,4.6,1016.4,25.8,26.9,291.5833333,6998
2005,10,19,15,4.6,1016.6,25.8,26.9,291.625,6999
2005,10,19,16,4.6,1016.5,25.8,26.9,291.6666667,7000
2005,10,19,17,4.8,1016.3,25.8,26.9,291.7083333,7001
2005,10,19,18,4.7,1015.6,25.5,27,291.75,7002
2005,10,19,19,4.6,1014.8,25.8,27.3,291.7916667,7003
2005,10,19,20,4.9,1014.3,25.8,27.3,291.8333333,7004
2005,10,19,21,4.5,1014.1,25.8,26.9,291.875,7005
2005,10,19,22,5.6,1014,25.4,26.9,291.9166667,7006
2005,10,19,23,5,1014.1,25.4,26.9,291.9583333,7007
2005,10,20,0,4.9,1014.2,25.3,26.9,292,7008
2005,10,20,1,3.8,1014.8,25.4,26.9,292.0416667,7009
2005,10,20,2,3,1014.9,25.8,26.9,292.0833333,7010
2005,10,20,3,3.7,1014.9,26.1,26.9,292.125,7011
2005,10,20,4,4.6,1014.4,26.6,26.9,292.1666667,7012
2005,10,20,5,5.7,1014.1,26.6,26.9,292.2083333,7013
2005,10,20,6,6,1013.5,26.6,26.9,292.25,7014
2005,10,20,7,5.6,1013.5,26.6,26.9,292.2916667,7015
2005,10,20,8,7.5,1013.2,26.4,26.9,292.3333333,7016
2005,10,20,9,6.2,1012.7,26.1,26.9,292.375,7017
2005,10,20,10,6.1,1013.3,26.1,26.9,292.4166667,7018
2005,10,20,11,4.9,1013.5,26,26.8,292.4583333,7019
2005,10,20,12,5.5,1014.1,26.1,26.9,292.5,7020
2005,10,20,13,5.2,1014.3,26.1,26.9,292.5416667,7021
2005,10,20,14,4,1014.8,26.6,26.9,292.5833333,7022
2005,10,20,15,4.3,1015,26.6,26.9,292.625,7023
2005,10,20,16,3.3,1015,26.6,26.9,292.6666667,7024
2005,10,20,17,3.3,1014.6,26.6,27.3,292.7083333,7025
2005,10,20,18,4.2,1013.6,26.6,27.3,292.75,7026
2005,10,20,19,3.6,1013.2,26.6,27.4,292.7916667,7027
2005,10,20,20,4,1012.7,26.6,27.4,292.8333333,7028
2005,10,20,21,4.8,1012.8,26.7,27.5,292.875,7029
2005,10,20,22,2.7,1012.8,26.6,27.4,292.9166667,7030
2005,10,20,23,1.9,1012.9,26.6,27.4,292.9583333,7031
2005,10,21,0,2.5,1013.2,26.6,27.3,293,7032
2005,10,21,1,2.3,1013.3,26.6,27.3,293.0416667,7033
2005,10,21,2,3.7,1013.5,26.6,27.3,293.0833333,7034
2005,10,21,3,2.2,1013.5,26.6,27.3,293.125,7035
2005,10,21,4,2.8,1013.4,26.6,27.3,293.1666667,7036
2005,10,21,5,3.4,1012.8,26.6,27.2,293.2083333,7037
2005,10,21,6,2.7,1012.6,26.6,27.3,293.25,7038
2005,10,21,7,3.5,1011.9,26.6,27.1,293.2916667,7039
2005,10,21,8,2.8,1011.7,26.6,26.9,293.3333333,7040
2005,10,21,9,2.6,1011.4,26.6,26.9,293.375,7041
2005,10,21,10,2.3,1011.9,26.6,26.9,293.4166667,7042
2005,10,21,11,2.3,1012.5,26.7,26.9,293.4583333,7043
2005,10,21,12,1.8,1012.7,26.8,26.9,293.5,7044
2005,10,21,13,3.1,1013.3,26.8,26.9,293.5416667,7045
2005,10,21,14,3.5,1013.5,26.9,26.9,293.5833333,7046
2005,10,21,15,4.8,1013.4,27.2,26.9,293.625,7047
2005,10,21,16,3.5,1013.3,27.3,27.3,293.6666667,7048
2005,10,21,17,3,1012.8,27.2,27.4,293.7083333,7049
2005,10,21,18,2.1,1012.4,26.9,27.5,293.75,7050
2005,10,21,19,1.6,1011.6,27,27.6,293.7916667,7051
2005,10,21,20,2,1011.2,26.9,27.6,293.8333333,7052
2005,10,21,21,2.6,1010.6,26.9,27.6,293.875,7053
2005,10,21,22,1.2,1010.9,26.9,27.5,293.9166667,7054
2005,10,21,23,2.4,1011,26.8,27.4,293.9583333,7055
2005,10,22,0,1.8,1010.9,26.7,27.4,294,7056
2005,10,22,1,1.7,1011,26.6,27.4,294.0416667,7057
2005,10,22,2,3.2,1011.1,26.6,27.4,294.0833333,7058
2005,10,22,3,2.5,1011.1,26.6,27.4,294.125,7059
2005,10,22,4,0.5,1010.7,26.6,27.3,294.1666667,7060
2005,10,22,5,1,1010.3,26.6,27.3,294.2083333,7061
2005,10,22,6,1,1010,26.6,27.3,294.25,7062
2005,10,22,7,1,1009.8,26.1,27.3,294.2916667,7063
2005,10,22,8,1.4,1009.4,26.1,27.3,294.3333333,7064
2005,10,22,9,2,1008.9,26.6,26.9,294.375,7065
2005,10,22,10,1.1,1008.9,26.2,26.9,294.4166667,7066
2005,10,22,11,1.3,1008.9,26.3,26.9,294.4583333,7067
2005,10,22,12,0.7,1009,26.1,27.3,294.5,7068
2005,10,22,13,0.3,1009.6,26.6,26.9,294.5416667,7069
2005,10,22,14,1.2,1009.7,26.8,27.3,294.5833333,7070
2005,10,22,15,0.7,1009.6,27.3,27.4,294.625,7071
2005,10,22,16,1.5,1009.8,26.9,27.6,294.6666667,7072
2005,10,22,17,1.6,1009.6,26.7,27.6,294.7083333,7073
2005,10,22,18,5,1008.8,26.2,27.6,294.75,7074
2005,10,22,19,5.7,1008.1,25.8,27.4,294.7916667,7075
2005,10,22,20,5.5,1007.3,25.8,27.4,294.8333333,7076
2005,10,22,21,4.8,1007.3,25.8,27.4,294.875,7077
2005,10,22,22,3.7,1007.2,25.8,27.4,294.9166667,7078
2005,10,22,23,4.3,1007.1,25.8,27.3,294.9583333,7079
2005,10,23,0,4.6,1007.1,25.8,27.3,295,7080
2005,10,23,1,4,1007.9,26,27.4,295.0416667,7081
2005,10,23,2,3.2,1008.3,26.1,27.4,295.0833333,7082
2005,10,23,3,4.3,1008,26.1,27.4,295.125,7083
2005,10,23,4,4.8,1007.6,26.1,27.4,295.1666667,7084
2005,10,23,5,5,1007.6,26.1,27.4,295.2083333,7085
2005,10,23,6,5.1,1007.4,26.1,27.4,295.25,7086
2005,10,23,7,5.9,1007.1,26.1,27.4,295.2916667,7087
2005,10,23,8,9.5,1006.6,25.5,27.4,295.3333333,7088
2005,10,23,9,9.3,1006,25,27.4,295.375,7089
2005,10,23,10,9,1006,24.5,27.4,295.4166667,7090
2005,10,23,11,9.4,1006.6,24.3,27.3,295.4583333,7091
2005,10,23,12,9.9,1006.5,24.2,27.3,295.5,7092
2005,10,23,13,9.6,1007.1,23.8,27.3,295.5416667,7093
2005,10,23,14,9.4,1007.6,23.5,27.3,295.5833333,7094
2005,10,23,15,9.1,1007.9,23.5,27.3,295.625,7095
2005,10,23,16,9.1,1007.8,23.5,27.3,295.6666667,7096
2005,10,23,17,9.6,1007,23.5,27.3,295.7083333,7097
2005,10,23,18,10,1005.9,23.6,27.3,295.75,7098
2005,10,23,19,10.5,1004.9,23.5,26.9,295.7916667,7099
2005,10,23,20,10.7,1004.7,23.4,26.9,295.8333333,7100
2005,10,23,21,11.3,1004.1,23.3,26.9,295.875,7101
2005,10,23,22,10.9,1004.4,23.5,26.9,295.9166667,7102
2005,10,23,23,11.3,1004.4,23.8,26.9,295.9583333,7103
2005,10,24,0,11.2,1004.2,24.2,26.9,296,7104
2005,10,24,1,12.1,1005.3,24.2,26.8,296.0416667,7105
2005,10,24,2,12.7,1005,23.7,26.8,296.0833333,7106
2005,10,24,3,12.8,1005,23.5,26.8,296.125,7107
2005,10,24,4,13,1005.1,23.2,26.8,296.1666667,7108
2005,10,24,5,13.6,1004.2,22.3,26.8,296.2083333,7109
2005,10,24,6,13.8,1004,22.3,26.8,296.25,7110
2005,10,24,7,14,1003.8,21.3,26.8,296.2916667,7111
2005,10,24,8,15.1,1002.4,21.1,26.8,296.3333333,7112
2005,10,24,9,14.9,1002.4,21.9,26.8,296.375,7113
2005,10,24,10,16.2,1002.3,22.7,26.8,296.4166667,7114
2005,10,24,11,16.5,1002.6,22.5,26.6,296.4583333,7115
2005,10,24,12,17.2,1003.1,20.5,26.6,296.5,7116
2005,10,24,13,16.4,1004.2,19.8,26.6,296.5416667,7117
2005,10,24,14,16.5,1004.7,19.3,26.6,296.5833333,7118
2005,10,24,15,15.6,1005.2,18.8,26.6,296.625,7119
2005,10,24,16,15.2,1005.7,18.6,26.6,296.6666667,7120
2005,10,24,17,13.9,1005.7,19,26.6,296.7083333,7121
2005,10,24,18,14.3,9999,999,999,296.75,7122
2005,10,24,19,14.2,1005.3,19.7,26.6,296.7916667,7123
2005,10,24,20,14.2,1005.8,19.6,26.6,296.8333333,7124
2005,10,24,21,14.1,1006.3,19.9,26.4,296.875,7125
2005,10,24,22,12.6,1007.2,19.9,26.1,296.9166667,7126
2005,10,24,23,12.1,1008.4,19.7,26.2,296.9583333,7127
2005,10,25,0,12.4,1009.3,19.4,26.4,297,7128
2005,10,25,1,12.5,1010.3,19.5,26.1,297.0416667,7129
2005,10,25,2,11.7,1011.5,19.3,26.1,297.0833333,7130
2005,10,25,3,12.1,1012.2,18.8,26.1,297.125,7131
2005,10,25,5,12.6,1012.7,17.7,26.1,297.2083333,7133
2005,10,25,6,11.5,1013.3,17,26.1,297.25,7134
2005,10,25,7,10.8,1013.6,16.7,26.1,297.2916667,7135
2005,10,25,8,10.5,1013.7,16.3,26.1,297.3333333,7136
2005,10,25,9,10.9,1013.6,15.9,26.1,297.375,7137
2005,10,25,10,9.9,1014.2,15.9,26.1,297.4166667,7138
2005,10,25,11,9.9,1014.8,16,26.1,297.4583333,7139
2005,10,25,12,9.8,1015.4,16,26.1,297.5,7140
2005,10,25,13,10,1015.9,16,26.1,297.5416667,7141
2005,10,25,14,10.8,1016.6,15.4,26.1,297.5833333,7142
2005,10,25,15,9.8,1017,15.3,26.1,297.625,7143
2005,10,25,16,8.5,1017.3,15.5,26.1,297.6666667,7144
2005,10,25,17,8.7,1016.7,15.7,26.1,297.7083333,7145
2005,10,25,18,9.3,1015.9,16,26.1,297.75,7146
2005,10,25,19,10.5,1015,16.6,26.1,297.7916667,7147
2005,10,25,20,9.6,1014.5,16.7,26.1,297.8333333,7148
2005,10,25,21,10.2,1014.8,17.1,26.1,297.875,7149
2005,10,25,22,11,1015,17.4,26.1,297.9166667,7150
2005,10,25,23,9.7,1015.4,17.5,26,297.9583333,7151
2005,10,26,0,10.1,1015.7,17.5,26,298,7152
2005,10,26,1,9.1,1016.5,17.6,26,298.0416667,7153
2005,10,26,2,8.5,1017.2,17.9,25.9,298.0833333,7154
2005,10,26,3,8.5,1017.5,18,25.9,298.125,7155
2005,10,26,4,6.4,1017.9,17.7,25.9,298.1666667,7156
2005,10,26,5,6.3,1017.8,17.5,25.9,298.2083333,7157
2005,10,26,6,5.7,1017.8,17.4,25.9,298.25,7158
2005,10,26,7,5,1017.6,17.2,25.8,298.2916667,7159
2005,10,26,8,4,1017.7,17.3,25.8,298.3333333,7160
2005,10,26,9,5,1017.9,17.1,25.8,298.375,7161
2005,10,26,10,5,1018,16.9,25.8,298.4166667,7162
2005,10,26,11,4.2,1018.6,16.9,25.8,298.4583333,7163
2005,10,26,12,4.1,1019,17,25.8,298.5,7164
2005,10,26,13,4.6,1019.6,16.7,25.8,298.5416667,7165
2005,10,26,14,4.3,1020.3,16.7,25.8,298.5833333,7166
2005,10,26,15,3.9,1020.5,16.8,25.8,298.625,7167
2005,10,26,16,4.6,1020.5,16.8,25.8,298.6666667,7168
2005,10,26,17,3.6,1020.3,16.8,25.8,298.7083333,7169
2005,10,26,18,3,9999,16.8,999,298.75,7170
2005,10,26,19,3.5,1018.9,16.8,25.8,298.7916667,7171
2005,10,26,20,2.6,1018.5,17.2,25.8,298.8333333,7172
2005,10,26,21,3.6,1018.7,17.5,25.8,298.875,7173
2005,10,26,22,4.7,9999,17.6,999,298.9166667,7174
2005,10,26,23,3.9,1018.8,17.6,25.8,298.9583333,7175
2005,10,27,0,4.6,1018.9,17.6,25.8,299,7176
2005,10,27,1,5.8,1019.2,18,25.8,299.0416667,7177
2005,10,27,2,5.4,1019.5,18.3,25.8,299.0833333,7178
2005,10,27,3,4.6,1019.6,18.3,25.8,299.125,7179
2005,10,27,4,4.4,1019.6,18.3,25.5,299.1666667,7180
2005,10,27,5,3.6,1019.5,18.3,25.4,299.2083333,7181
2005,10,27,6,3.4,1019,18.5,25.4,299.25,7182
2005,10,27,7,3.9,1018.9,18.5,25.4,299.2916667,7183
2005,10,27,8,3.7,1018.2,18.7,25.4,299.3333333,7184
2005,10,27,9,5.8,1017.9,18.8,25.3,299.375,7185
2005,10,27,10,5.2,1018.1,18.9,25.3,299.4166667,7186
2005,10,27,11,5.2,1018.8,19.1,25.3,299.4583333,7187
2005,10,27,12,4.7,1019,19.2,25.3,299.5,7188
2005,10,27,13,5,1019.5,19.8,25.1,299.5416667,7189
2005,10,27,14,4.7,1019.7,19.6,25.1,299.5833333,7190
2005,10,27,15,5.8,1019.9,19.8,25.1,299.625,7191
2005,10,27,16,6,1019.9,19.6,25.1,299.6666667,7192
2005,10,27,17,5,1019.7,19.5,25.1,299.7083333,7193
2005,10,27,18,4.8,1019.1,19.5,25.1,299.75,7194
2005,10,27,19,4,1018.8,19.5,25.3,299.7916667,7195
2005,10,27,20,4.8,1018.3,19.7,25.1,299.8333333,7196
2005,10,27,21,4.6,1018.1,19.8,25.1,299.875,7197
2005,10,27,22,5.5,1018.1,19.9,25,299.9166667,7198
2005,10,27,23,5.1,1018.8,19.9,25,299.9583333,7199
2005,10,28,0,5.3,1019,19.9,25,300,7200
2005,10,28,1,5.4,1019.4,20.4,25.1,300.0416667,7201
2005,10,28,2,5.1,1019.7,20.5,25,300.0833333,7202
2005,10,28,3,5.3,1019.7,20.7,24.6,300.125,7203
2005,10,28,4,5.5,1019.7,21.1,24.5,300.1666667,7204
2005,10,28,5,5.8,1019,21.2,24.5,300.2083333,7205
2005,10,28,6,5.9,1018.8,21.4,24.5,300.25,7206
2005,10,28,7,5.3,1018.5,21.4,24.5,300.2916667,7207
2005,10,28,8,4.3,1018.1,21.5,24.5,300.3333333,7208
2005,10,28,9,4.2,1018.1,21.9,24.5,300.375,7209
2005,10,28,10,4.7,1018.1,21.9,24.4,300.4166667,7210
2005,10,28,11,5.3,1018.1,21.9,24.5,300.4583333,7211
2005,10,28,12,6.2,1018.7,21.9,24.5,300.5,7212
2005,10,28,13,6.4,1019,21.9,24.5,300.5416667,7213
2005,10,28,14,5.5,1020.3,21.4,24.5,300.5833333,7214
2005,10,28,15,3.1,1021.2,21.2,24.5,300.625,7215
2005,10,28,16,5.2,1021.9,19.6,24.3,300.6666667,7216
2005,10,28,17,9.7,1020.6,19.6,24.3,300.7083333,7217
2005,10,28,18,8.4,1020.6,20.4,24.3,300.75,7218
2005,10,28,19,7.4,1019.9,19.8,24.2,300.7916667,7219
2005,10,28,21,5.6,1019.8,20.4,24.2,300.875,7221
2005,10,28,22,5.6,1020.2,20.5,24.2,300.9166667,7222
2005,10,28,23,6.2,1020.4,20.5,24.2,300.9583333,7223
2005,10,29,0,6.4,1021.1,20.4,23.8,301,7224
2005,10,29,1,7.6,1021.4,20.4,23.8,301.0416667,7225
2005,10,29,2,8.1,1022.1,20.3,24.2,301.0833333,7226
2005,10,29,3,7.5,1022.1,20.3,24.2,301.125,7227
2005,10,29,4,6.9,1022.7,20.3,24.3,301.1666667,7228
2005,10,29,5,7.1,1022.8,20.1,24.3,301.2083333,7229
2005,10,29,6,6.6,1022.7,19.8,24.3,301.25,7230
2005,10,29,7,6.1,1022.6,19.8,24.3,301.2916667,7231
2005,10,29,8,5.8,1022.4,19.8,24.2,301.3333333,7232
2005,10,29,9,6.1,1022.6,19.6,24.2,301.375,7233
2005,10,29,10,6.6,1022.8,19.4,24.2,301.4166667,7234
2005,10,29,11,6.9,1023.6,19.1,24.2,301.4583333,7235
2005,10,29,12,7.4,1024.1,19.1,24.3,301.5,7236
2005,10,29,13,7.6,1024.7,18.9,24.3,301.5416667,7237
2005,10,29,14,7.9,1025.3,19,24.2,301.5833333,7238
2005,10,29,15,8.2,1025.8,19,24.2,301.625,7239
2005,10,29,16,8.8,9999,18.9,999,301.6666667,7240
2005,10,29,17,8.9,1025.2,18.8,24.2,301.7083333,7241
2005,10,29,18,9.7,1024.3,18.8,24.2,301.75,7242
2005,10,29,19,9.1,1023.7,18.8,24.2,301.7916667,7243
2005,10,29,20,9.2,1023.4,19,24.2,301.8333333,7244
2005,10,29,21,8.9,1023.3,19.1,24.2,301.875,7245
2005,10,29,22,8.8,1023.2,19.6,24.2,301.9166667,7246
2005,10,29,23,8.7,1023.3,19.8,24.1,301.9583333,7247
2005,10,30,0,9.1,1023.6,20.1,24.2,302,7248
2005,10,30,1,9,1023.8,20.4,23.9,302.0416667,7249
2005,10,30,2,9.3,1024.2,20.5,23.8,302.0833333,7250
2005,10,30,3,8.1,1025.2,20.4,23.8,302.125,7251
2005,10,30,4,7.9,1025.2,19.9,23.8,302.1666667,7252
2005,10,30,5,8.9,1025.3,19.2,23.8,302.2083333,7253
2005,10,30,6,8.2,1025.3,19.1,23.8,302.25,7254
2005,10,30,7,8.4,1025.3,19.1,23.8,302.2916667,7255
2005,10,30,8,8.3,1025.1,19.1,23.8,302.3333333,7256
2005,10,30,9,7.4,1024.7,19.1,23.8,302.375,7257
2005,10,30,10,7.8,1024.4,19,23.8,302.4166667,7258
2005,10,30,11,7.3,1025.1,19.1,23.8,302.4583333,7259
2005,10,30,12,8.5,1025.6,19.1,23.8,302.5,7260
2005,10,30,13,8.5,1026.1,19,23.8,302.5416667,7261
2005,10,30,14,9.2,1026.7,19.2,23.8,302.5833333,7262
2005,10,30,15,9.2,1026.7,19.6,23.8,302.625,7263
2005,10,30,16,8.7,1026.8,19.8,23.8,302.6666667,7264
2005,10,30,17,7.6,1026.2,20.3,23.8,302.7083333,7265
2005,10,30,18,8,1025.4,20.4,23.8,302.75,7266
2005,10,30,19,8.1,1024.4,20.6,23.8,302.7916667,7267
2005,10,30,20,7.9,1024.1,20.8,23.8,302.8333333,7268
2005,10,30,21,8,1024.2,20.7,23.8,302.875,7269
2005,10,30,22,7.9,1024.3,21,23.8,302.9166667,7270
2005,10,30,23,9.2,1023.7,21.2,24.2,302.9583333,7271
2005,10,31,0,9.1,1024.3,21.4,23.8,303,7272
2005,10,31,1,8.6,1024.4,21.4,23.8,303.0416667,7273
2005,10,31,2,9.1,1024.9,21.5,23.8,303.0833333,7274
2005,10,31,3,10,1025.1,21.5,23.7,303.125,7275
2005,10,31,4,10.1,1025.1,21.3,23.7,303.1666667,7276
2005,10,31,5,9,1024.7,21.2,23.7,303.2083333,7277
2005,10,31,6,9.5,1024.2,21.1,23.7,303.25,7278
2005,10,31,7,9.4,1023.7,21.1,23.7,303.2916667,7279
2005,10,31,8,9.1,1022.9,21,23.7,303.3333333,7280
2005,10,31,9,9.3,1022.7,21.1,23.7,303.375,7281
2005,10,31,10,8.6,1022.7,21.1,23.7,303.4166667,7282
2005,10,31,11,9.4,1022.8,21.2,23.7,303.4583333,7283
2005,10,31,12,9,1023.3,21.6,23.7,303.5,7284
2005,10,31,13,8.1,1023.6,21.7,23.7,303.5416667,7285
2005,10,31,14,7.9,1023.7,21.8,23.7,303.5833333,7286
2005,10,31,15,8.6,1023.8,21.9,23.8,303.625,7287
2005,10,31,16,7.7,1023.7,22,24.2,303.6666667,7288
2005,10,31,17,7.5,1023.1,22,24.2,303.7083333,7289
2005,10,31,18,6.8,1022.1,22.2,24.2,303.75,7290
2005,10,31,19,5.9,1021.3,22.1,24.2,303.7916667,7291
2005,10,31,20,5.8,1021.1,22.3,24.2,303.8333333,7292
2005,10,31,21,5.4,1020.6,22.6,24.3,303.875,7293
2005,10,31,22,5.3,1020.5,22.7,24.2,303.9166667,7294
2005,10,31,23,6.2,1019.5,22.7,24.2,303.9583333,7295
2005,11,1,0,5.1,1019.7,22.8,24.2,304,7296
2005,11,1,1,5,1019.7,22.7,24.2,304.0416667,7297
2005,11,1,2,5.8,1019.6,23,23.8,304.0833333,7298
2005,11,1,3,6.3,1019.7,23.4,23.8,304.125,7299
2005,11,1,4,7.3,1019.5,23.4,23.7,304.1666667,7300
2005,11,1,5,7.2,1018.9,23.5,23.7,304.2083333,7301
2005,11,1,6,6.7,1018.1,23.5,23.7,304.25,7302
2005,11,1,7,8.2,1018,23.5,23.7,304.2916667,7303
2005,11,1,8,6.6,1017.9,23.2,23.7,304.3333333,7304
2005,11,1,9,6.5,1017.4,23,23.8,304.375,7305
2005,11,1,10,6.3,1017.4,22.8,23.8,304.4166667,7306
2005,11,1,11,6.4,1017.4,22.8,23.8,304.4583333,7307
2005,11,1,12,6.4,1017.4,22.9,23.8,304.5,7308
2005,11,1,13,6.4,1017.3,22.9,23.8,304.5416667,7309
2005,11,1,14,7.5,1017.3,23,23.8,304.5833333,7310
2005,11,1,15,6.4,1017.3,23.1,23.8,304.625,7311
2005,11,1,16,6.9,1016.6,23.4,23.7,304.6666667,7312
2005,11,1,17,7.9,1015.6,23.4,24.2,304.7083333,7313
2005,11,1,18,5.1,1015.7,23.5,24.3,304.75,7314
2005,11,1,19,3.6,1015,23.5,24.3,304.7916667,7315
2005,11,1,20,2.7,1014.9,23.5,24.3,304.8333333,7316
2005,11,1,21,3.8,1014.3,23.6,24.5,304.875,7317
2005,11,1,22,4.9,1013.5,23.6,24.5,304.9166667,7318
2005,11,1,23,11.7,1013.6,21.6,24.5,304.9583333,7319
2005,11,2,0,12.3,1014.3,21.1,24.5,305,7320
2005,11,2,1,8.8,1014.6,20.6,24.5,305.0416667,7321
2005,11,2,2,8.8,1015,20.3,24.5,305.0833333,7322
2005,11,2,3,7.9,1015.2,20.7,24.5,305.125,7323
2005,11,2,4,8,1015,20.7,24.5,305.1666667,7324
2005,11,2,5,7.6,1015,21.1,24.5,305.2083333,7325
2005,11,2,6,8.5,1015.1,21,24.5,305.25,7326
2005,11,2,7,8,1015.6,20.4,24.3,305.2916667,7327
2005,11,2,8,8,1015.7,20,24.3,305.3333333,7328
2005,11,2,9,8,1015.8,19.5,24.2,305.375,7329
2005,11,2,10,9.8,1016.4,19.2,23.8,305.4166667,7330
2005,11,2,11,10.1,1016.7,19.2,23.8,305.4583333,7331
2005,11,2,12,8.3,1017.3,19.6,23.8,305.5,7332
2005,11,2,13,8.4,1018.1,19.8,23.8,305.5416667,7333
2005,11,2,14,7.1,1019,20.4,23.8,305.5833333,7334
2005,11,2,15,8.2,1019.6,20.7,23.8,305.625,7335
2005,11,2,17,7.1,1020.2,20.3,24.3,305.7083333,7337
2005,11,2,18,6,1020.3,19.8,24.5,305.75,7338
2005,11,2,19,6.1,1019.6,19.9,24.5,305.7916667,7339
2005,11,2,20,6.5,1019.6,20.1,24.5,305.8333333,7340
2005,11,2,21,5.8,1019.6,20.6,24.5,305.875,7341
2005,11,2,22,5.5,1019.7,21.2,24.5,305.9166667,7342
2005,11,2,23,5.7,1020.4,21.5,24.5,305.9583333,7343
2005,11,3,0,4.5,1020.7,22,24.5,306,7344
2005,11,3,1,4.6,1021.2,22.5,24.5,306.0416667,7345
2005,11,3,2,4.9,1021.4,22.9,24.5,306.0833333,7346
2005,11,3,3,4.4,1022.1,23.1,24.5,306.125,7347
2005,11,3,4,4.1,1022.5,23.4,24.3,306.1666667,7348
2005,11,3,5,5.3,1022.5,23.7,24.3,306.2083333,7349
2005,11,3,6,5.5,1022.1,23.7,24.3,306.25,7350
2005,11,3,7,6,1022.1,23.1,24.3,306.2916667,7351
2005,11,3,8,5.7,1022.1,22.8,24.3,306.3333333,7352
2005,11,3,9,5.6,1022.4,22.7,24.3,306.375,7353
2005,11,3,10,5.9,1022.8,22.7,24.3,306.4166667,7354
2005,11,3,11,6.2,1023.4,22.7,24.3,306.4583333,7355
2005,11,3,12,7.7,1023.6,23,24.3,306.5,7356
2005,11,3,13,7.3,1024.3,23,24.3,306.5416667,7357
2005,11,3,14,7,1025,23.1,24.5,306.5833333,7358
2005,11,3,15,7.4,1025.2,23,24.5,306.625,7359
2005,11,3,16,6.8,1025.4,22.6,24.5,306.6666667,7360
2005,11,3,17,7.1,1025.1,22.7,24.5,306.7083333,7361
2005,11,3,18,6.2,1024.3,22.7,24.5,306.75,7362
2005,11,3,19,6.7,1023.6,22.7,24.5,306.7916667,7363
2005,11,3,20,6.9,1022.9,22.7,24.5,306.8333333,7364
2005,11,3,21,6.3,1022.8,22.7,24.5,306.875,7365
2005,11,3,22,5.7,1022.7,23,24.5,306.9166667,7366
2005,11,3,23,5.5,1022.7,22.9,24.5,306.9583333,7367
2005,11,4,0,5.3,1022.7,22.8,24.3,307,7368
2005,11,4,1,5.4,1022.7,22.9,24.3,307.0416667,7369
2005,11,4,2,4.1,1022.8,22.9,24.3,307.0833333,7370
2005,11,4,3,2.8,1022.8,23,24.3,307.125,7371
2005,11,4,4,3.5,1022.7,23.4,24.3,307.1666667,7372
2005,11,4,5,4,1022.1,23.4,24.3,307.2083333,7373
2005,11,4,6,5.4,1021.8,23.4,24.3,307.25,7374
2005,11,4,7,6.2,1021.2,22.8,24.3,307.2916667,7375
2005,11,4,8,5.8,1020.7,22.7,24.3,307.3333333,7376
2005,11,4,9,6.8,1020.5,22.7,24.3,307.375,7377
2005,11,4,10,6.2,1020.5,22.6,24.3,307.4166667,7378
2005,11,4,11,5.5,1020.5,22.3,24.3,307.4583333,7379
2005,11,4,12,5.8,1020.6,22.3,24.3,307.5,7380
2005,11,4,13,5.5,1021.2,22.6,24.3,307.5416667,7381
2005,11,4,14,5.3,1022,22.7,24.3,307.5833333,7382
2005,11,4,15,5.5,1022.1,22.7,24.3,307.625,7383
2005,11,4,16,5.6,1022.1,22.7,24.3,307.6666667,7384
2005,11,4,17,4.7,1022,22.7,24.3,307.7083333,7385
2005,11,4,18,4.2,1021.2,22.7,24.5,307.75,7386
2005,11,4,19,3.1,1021,22.7,24.5,307.7916667,7387
2005,11,4,20,3.7,1020.5,22.7,24.5,307.8333333,7388
2005,11,4,21,4.3,1020.3,22.7,24.5,307.875,7389
2005,11,4,22,4.9,1019.7,22.7,24.5,307.9166667,7390
2005,11,4,23,5.4,1020,22.5,24.5,307.9583333,7391
2005,11,5,0,5.8,1020.4,22.6,24.4,308,7392
2005,11,5,1,6,1020.2,23,24.3,308.0416667,7393
2005,11,5,2,5.5,1020,23.5,24.3,308.0833333,7394
2005,11,5,3,4.8,1019.8,23,24.3,308.125,7395
2005,11,5,4,4,1019.7,23,24.3,308.1666667,7396
2005,11,5,5,4.2,1019.1,23,24.3,308.2083333,7397
2005,11,5,6,4.4,1019,23,24.3,308.25,7398
2005,11,5,7,4.2,1018.8,22.9,24.4,308.2916667,7399
2005,11,5,8,4.5,1018.8,22.9,24.3,308.3333333,7400
2005,11,5,9,4.2,1018.3,22.7,24.3,308.375,7401
2005,11,5,10,5.1,1018.5,22.6,24.3,308.4166667,7402
2005,11,5,11,5.2,1018.8,22.3,24.3,308.4583333,7403
2005,11,5,12,4.5,1019,22.7,24.3,308.5,7404
